Date received,Complaint ID,rand client,phonefinal,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2015-07-10,CR1462470,C00001476,429-570-1786,AA0213,40254,0,PS,AGENT,SHLOMO,12:06:34,12:13:48,00:07:14
2015-07-09,CR1460683,C00001195,207-465-2754,AA0215,40255,2,PS,AGENT,BASCH,10:06:43,10:20:07,00:13:24
2015-07-01,CR1446488,C00001151,617-863-7010,AA0214,40256,2,NE,AGENT,ELI,13:15:45,13:41:47,00:26:02
2015-06-29,CR1442167,C00005081,212-966-1205,AA0213,40257,2,PS,AGENT,MIKI,15:38:53,15:51:03,00:12:10
2015-06-18,CR1426940,C00012163,212-809-8492,AA0204,40258,0,PS,AGENT,MICHAL,11:50:44,12:00:58,00:10:14
2015-06-17,CR1425772,C00002174,207-952-7921,AA0213,40259,0,PS,AGENT,KAZAV,12:53:57,13:03:59,00:10:02
2015-06-17,CR1425951,C00001928,315-461-2750,AA0107,40260,1,PS,AGENT,TOVA,09:13:40,09:41:47,00:28:07
2015-06-16,CR1424520,C00004134,872-705-2590,AA0205,40261,1,PS,AGENT,ANAT,15:30:59,15:42:52,00:11:53
2015-06-12,CR1418706,C00013113,324-429-3076,AA0206,40262,1,NW,AGENT,IDIT,12:41:12,12:46:31,00:05:19
2015-06-12,CR1418688,C00004190,146-658-0713,AA0109,40263,1,PS,AGENT,BENSION,11:25:48,11:33:54,00:08:06
2015-05-26,CR1392596,C00000340,212-728-8894,AA0202,40264,2,PS,AGENT,YITZ,12:34:59,12:49:55,00:14:56
2015-05-13,CR1373023,C00002591,228-595-4120,AA0210,40265,2,NE,AGENT,AVIDAN,14:20:35,14:42:51,00:22:16
2015-05-11,CR1369698,C00004384,760-241-9329,AA0210,40266,0,PS,AGENT,KAZAV,13:51:42,14:19:08,00:27:26
2015-05-04,CR1359962,C00001425,228-330-0480,AA0210,40267,0,PS,AGENT,STEREN,12:07:52,12:12:54,00:05:02
2015-05-01,CR1356968,C00000504,216-336-1409,AA0115,40268,0,PS,AGENT,SHARON,13:54:17,14:12:53,00:18:36
2015-05-01,CR1356748,C00003220,947-032-7956,AA0102,40269,0,PS,AGENT,KAZAV,11:53:52,12:06:42,00:12:50
2015-04-28,CR1350257,C00002813,729-399-6087,AA0101,40270,1,NW,AGENT,TOVA,15:27:47,15:43:07,00:15:20
2015-04-24,CR1345104,C00000108,505-026-3653,AA0214,40271,1,PS,AGENT,DARMON,14:51:50,15:11:54,00:20:04
2015-04-20,CR1337494,C00013285,917-175-2713,AA0112,40272,1,PS,AGENT,IDIT,14:44:39,15:00:14,00:15:35
2015-04-20,CR1336904,C00004004,605-130-9600,AA0106,40273,0,PS,AGENT,SHARON,13:52:35,14:09:08,00:16:33
2015-04-13,CR1327593,C00002599,212-278-6428,AA0215,40274,1,PS,AGENT,TOVA,12:42:02,12:56:42,00:14:40
2015-04-02,CR1313322,C00003231,448-226-5999,AA0209,40275,0,PS,AGENT,KAZAV,15:26:13,15:50:09,00:23:56
2015-03-16,CR1285304,C00000489,972-344-2448,AA0107,40276,2,PS,AGENT,IDIT,15:36:00,15:53:48,00:17:48
2015-03-11,CR1277859,C00003488,212-761-0989,AA0106,40277,2,TT,AGENT,SHARON,11:52:14,12:13:46,00:21:32
2015-03-09,CR1274016,C00004046,212-371-1131,AA0202,40278,0,PS,AGENT,MORIAH,09:09:16,09:27:49,00:18:33
2015-03-05,CR1269117,C00011034,212-281-4089,AA0110,40279,1,PS,AGENT,KAZAV,11:51:41,11:57:01,00:05:20
2015-02-25,CR1256779,C00002000,240-641-1005,AA0101,40280,1,NW,AGENT,STEREN,11:25:14,11:49:19,00:24:05
2015-02-24,CR1254909,C00002442,673-039-3065,AA0213,40281,1,PS,AGENT,TOVA,13:48:41,14:13:25,00:24:44
2015-02-20,CR1248667,C00011683,903-626-9069,AA0215,40282,1,NW,AGENT,NO_SERVER,12:52:32,13:04:22,00:11:50
2015-02-20,CR1248564,C00002833,905-008-3617,AA0214,40283,2,NW,AGENT,AVNI,09:48:04,09:58:53,00:10:49
2015-02-20,CR1250235,C00002683,508-753-5267,AA0213,40284,1,PS,AGENT,GILI,12:39:37,12:48:17,00:08:40
2015-02-17,CR1242093,C00001580,212-975-5876,AA0204,40285,0,IN,AGENT,SHLOMO,10:49:33,11:15:02,00:25:29
2015-02-12,CR1237951,C00005108,716-566-1927,AA0213,40286,0,PS,AGENT,GILI,14:29:33,14:38:19,00:08:46
2015-02-04,CR1223764,C00002139,447-353-2701,AA0107,40287,1,PS,AGENT,MIKI,14:41:52,14:56:00,00:14:08
2015-02-03,CR1222263,C00002098,315-708-6498,AA0205,40288,0,NW,AGENT,YIFAT,10:24:52,10:50:11,00:25:19
2015-02-02,CR1219922,C00000327,606-618-8686,AA0206,40289,2,PS,AGENT,IDIT,12:33:29,12:41:32,00:08:03
2015-01-30,CR1218028,C00013090,514-357-3232,AA0109,40290,2,PS,AGENT,AVIDAN,14:51:00,15:19:03,00:28:03
2015-01-16,CR1197195,C00003038,549-940-3463,AA0202,40291,2,PS,AGENT,GILI,10:07:53,10:18:19,00:10:26
2015-01-05,CR1180277,C00001781,975-381-4460,AA0210,40292,1,PS,AGENT,DORIT,11:18:50,11:27:30,00:08:40
2014-12-19,CR1163786,C00002088,240-400-5329,AA0210,40293,0,PS,AGENT,YIFAT,09:06:11,09:17:13,00:11:02
2014-12-06,CR1145847,C00002621,413-932-9190,AA0210,40294,1,PS,AGENT,MICHAL,10:49:47,11:16:38,00:26:51
2014-11-26,CR1133934,C00004127,367-047-4914,AA0115,40295,1,PS,AGENT,DORIT,14:55:42,15:21:54,00:26:12
2014-11-18,CR1122473,C00001556,579-041-9190,AA0102,40296,0,PS,AGENT,YITZ,12:50:14,13:14:58,00:24:44
2014-11-17,CR1121720,C00003314,182-491-6790,AA0101,40297,2,NE,AGENT,TOVA,15:02:16,15:15:47,00:13:31
2014-11-05,CR1104442,C00000529,978-210-2726,AA0214,40298,0,NE,AGENT,KAZAV,14:51:38,15:05:04,00:13:26
2014-10-30,CR1093316,C00002373,350-152-4830,AA0112,40299,2,PE,AGENT,YIFAT,10:26:20,10:47:30,00:21:10
2014-10-29,CR1092153,C00003689,617-916-9361,AA0106,40300,2,PS,AGENT,MICHAL,09:48:23,10:04:52,00:16:29
2014-10-17,CR1075735,C00000097,203-348-4651,AA0215,40301,2,PS,AGENT,YITZ,09:50:52,10:12:17,00:21:25
2014-10-16,CR1073649,C00011372,976-117-5351,AA0209,40302,1,PS,AGENT,BENSION,10:25:59,10:38:01,00:12:02
2014-10-08,CR1063370,C00000182,914-347-0917,AA0107,40303,0,PS,AGENT,MORIAH,14:23:57,14:42:49,00:18:52
2014-10-02,CR1055614,C00006922,946-090-8622,AA0106,40304,0,TT,AGENT,AVIDAN,14:50:07,14:58:25,00:08:18
2014-09-26,CR1047129,C00003110,907-757-1166,AA0202,40305,2,NW,AGENT,KAZAV,15:19:10,15:38:43,00:19:33
2014-09-24,CR1042559,C00003925,770-934-4149,AA0110,40306,1,NE,AGENT,KAZAV,11:44:21,12:09:36,00:25:15
2014-09-18,CR1035138,C00005402,236-437-1490,AA0101,40307,2,NE,AGENT,KAZAV,12:21:50,12:41:05,00:19:15
2014-09-10,CR1023103,C00001042,502-681-3452,AA0213,40308,2,PS,AGENT,IDIT,11:14:54,11:26:49,00:11:55
2014-09-09,CR1020674,C00001409,366-643-8813,AA0215,40309,0,NE,AGENT,MORIAH,14:48:06,15:06:57,00:18:51
2014-09-03,CR1012307,C00003912,816-706-5654,AA0214,40310,0,PS,AGENT,AVNI,09:36:58,09:43:52,00:06:54
2014-08-25,CR1000094,C00002064,825-386-1296,AA0213,40311,1,PS,AGENT,MIKI,13:02:24,13:21:18,00:18:54
2014-08-20,CR0992782,C00002830,765-422-0431,AA0204,40312,2,PS,AGENT,STEREN,13:55:31,14:01:25,00:05:54
2014-08-06,CR0971106,C00004113,914-751-1865,AA0213,40313,1,PS,AGENT,KAZAV,13:34:09,13:58:59,00:24:50
2014-07-30,CR0960401,C00000325,697-821-2985,AA0107,40314,2,NW,AGENT,NO_SERVER,13:46:00,14:00:50,00:14:50
2014-07-21,CR0945867,C00000242,618-014-0547,AA0205,40315,0,PS,AGENT,DORIT,11:02:20,11:12:44,00:10:24
2014-07-17,CR0941696,C00004072,747-051-6770,AA0206,40316,2,PS,AGENT,MIKI,12:40:50,12:53:37,00:12:47
2014-07-15,CR0937550,C00007683,343-763-3375,AA0109,40317,1,NW,AGENT,BASCH,09:26:49,09:37:28,00:10:39
2014-07-14,CR0935400,C00011875,212-089-4018,AA0202,40318,0,PS,AGENT,AVIDAN,13:08:34,13:21:08,00:12:34
2014-06-30,CR0916329,C00009675,781-705-9449,AA0210,40319,1,NW,AGENT,IDIT,12:14:58,12:30:58,00:16:00
2014-06-24,CR0908830,C00002238,509-958-6678,AA0210,40320,2,PS,AGENT,GILI,15:36:07,15:45:32,00:09:25
2014-06-23,CR0905587,C00010096,212-401-9289,AA0210,40321,1,PS,AGENT,SHARON,15:30:08,15:46:36,00:16:28
2014-06-20,CR0904736,C00009428,340-981-9911,AA0115,40322,0,PS,AGENT,AVNI,10:12:03,10:22:36,00:10:33
2014-06-18,CR0900115,C00002795,308-847-2339,AA0102,40323,0,NE,AGENT,TOVA,10:32:19,10:44:54,00:12:35
2014-06-09,CR0887364,C00004214,185-975-8474,AA0101,40324,1,PS,AGENT,DORIT,13:18:53,13:45:17,00:26:24
2014-05-28,CR0870603,C00004687,131-363-7202,AA0214,40325,2,PS,AGENT,ANAT,14:34:21,14:52:40,00:18:19
2014-05-21,CR0863490,C00002271,508-121-3305,AA0112,40326,0,PS,AGENT,KAZAV,12:40:30,13:00:53,00:20:23
2014-05-15,CR0854698,C00003661,413-490-5399,AA0106,40327,2,PS,AGENT,BASCH,10:18:23,10:42:19,00:23:56
2014-05-14,CR0852324,C00005606,808-626-9008,AA0215,40328,0,NW,AGENT,YITZ,13:13:22,13:22:57,00:09:35
2014-05-14,CR0851842,C00005398,961-867-3337,AA0209,40329,1,PS,AGENT,BASCH,15:23:57,15:38:33,00:14:36
2014-05-12,CR0847796,C00004064,508-414-8874,AA0107,40330,2,PS,AGENT,MORIAH,12:11:20,12:29:34,00:18:14
2014-05-07,CR0842522,C00004660,781-881-8745,AA0106,40331,1,PS,AGENT,SHLOMO,11:29:38,11:57:04,00:27:26
2014-04-29,CR0830236,C00013151,660-820-1067,AA0202,40332,2,PS,AGENT,BASCH,10:14:48,10:21:26,00:06:38
2014-04-23,CR0821216,C00002652,920-066-4881,AA0110,40333,2,NE,AGENT,ELI,11:39:57,11:54:50,00:14:53
2014-04-16,CR0810652,C00004643,422-920-6541,AA0101,40334,1,PS,AGENT,MIKI,15:30:55,15:37:34,00:06:39
2014-04-11,CR0805239,C00002878,694-424-8121,AA0213,40335,1,PS,AGENT,MICHAL,15:40:13,16:03:05,00:22:52
2014-04-10,CR0803746,C00002693,442-947-9163,AA0215,40336,0,PS,AGENT,KAZAV,14:45:48,15:03:57,00:18:09
2014-04-10,CR0802265,C00001613,823-651-5435,AA0214,40337,0,PS,AGENT,TOVA,12:30:34,12:40:04,00:09:30
2014-04-09,CR0801584,C00001810,752-758-3119,AA0213,40338,2,PS,AGENT,ANAT,11:31:28,11:47:28,00:16:00
2014-04-03,CR0792537,C00002473,889-908-0874,AA0204,40339,0,NW,AGENT,IDIT,15:09:42,15:35:57,00:26:15
2014-03-31,CR0786062,C00001091,617-468-7856,AA0213,40340,0,PS,AGENT,BENSION,11:15:55,11:44:00,00:28:05
2014-03-25,CR0776550,C00004705,212-144-9443,AA0107,40341,1,PS,AGENT,YITZ,11:36:21,11:57:50,00:21:29
2014-03-24,CR0775199,C00002147,978-527-8432,AA0205,40342,2,NE,AGENT,AVIDAN,12:25:30,12:49:04,00:23:34
2014-03-24,CR0775044,C00002115,413-532-7903,AA0206,40343,0,PS,AGENT,KAZAV,12:00:44,12:07:03,00:06:19
2014-03-20,CR0769877,C00004740,936-832-0483,AA0109,40344,2,PS,AGENT,STEREN,11:34:06,11:46:18,00:12:12
2014-03-19,CR0766213,C00000999,187-698-7210,AA0202,40345,1,PS,AGENT,SHARON,11:04:24,11:22:09,00:17:45
2014-03-18,CR0764268,C00001939,212-485-5571,AA0210,40346,0,PS,AGENT,KAZAV,11:19:26,11:42:07,00:22:41
2014-03-10,CR0753780,C00002499,669-242-9811,AA0210,40347,0,NW,AGENT,TOVA,09:10:33,09:30:39,00:20:06
2014-03-07,CR0749542,C00005108,716-566-1927,AA0210,40348,1,PS,AGENT,DARMON,13:05:15,13:22:18,00:17:03
2014-03-05,CR0745123,C00001170,840-879-1532,AA0115,40349,0,PS,AGENT,IDIT,12:34:29,13:02:45,00:28:16
2014-03-05,CR0744359,C00001889,648-610-0995,AA0102,40350,2,PS,AGENT,SHARON,13:51:23,13:59:47,00:08:24
2014-02-28,CR0737471,C00000816,986-710-0560,AA0101,40351,2,PS,AGENT,TOVA,09:07:48,09:23:39,00:15:51
2014-02-20,CR0723718,C00000845,936-150-1941,AA0214,40352,0,PS,AGENT,KAZAV,09:53:25,10:16:54,00:23:29
2014-02-18,CR0717983,C00000453,383-652-9655,AA0112,40353,1,PS,AGENT,IDIT,12:46:10,12:54:52,00:08:42
2014-02-13,CR0712233,C00000317,485-756-2819,AA0106,40354,2,TT,AGENT,SHARON,10:50:47,11:12:14,00:21:27
2014-02-03,CR0697181,C00000834,950-920-6625,AA0215,40355,1,PS,AGENT,MORIAH,09:51:28,10:07:29,00:16:01
2014-01-31,CR0694776,C00004595,212-831-8173,AA0209,40356,1,PS,AGENT,KAZAV,15:53:26,16:17:56,00:24:30
2014-01-24,CR0684590,C00003230,664-106-5379,AA0107,40357,2,NW,AGENT,STEREN,09:32:01,09:48:18,00:16:17
2014-01-16,CR0672118,C00001002,594-108-2286,AA0106,40358,2,PS,AGENT,TOVA,11:16:14,11:21:45,00:05:31
2014-01-15,CR0670381,C00004345,289-139-8263,AA0202,40359,0,NW,AGENT,NO_SERVER,10:40:28,11:08:10,00:27:42
2014-01-08,CR0659626,C00003057,414-067-6750,AA0110,40360,2,NW,AGENT,AVNI,09:03:19,09:27:43,00:24:24
2014-01-06,CR0656522,C00004610,960-652-6854,AA0101,40361,2,PS,AGENT,GILI,10:52:34,11:21:33,00:28:59
2014-01-06,CR0656145,C00001586,781-721-9358,AA0213,40362,1,IN,AGENT,SHLOMO,15:01:18,15:09:02,00:07:44
2014-01-02,CR0652357,C00004480,325-737-6069,AA0215,40363,0,PS,AGENT,GILI,14:21:24,14:45:51,00:24:27
2013-12-30,CR0649712,C00001955,100-624-5671,AA0214,40364,0,PS,AGENT,MIKI,09:13:03,09:29:16,00:16:13
2013-12-16,CR0635552,C00003414,788-053-0833,AA0213,40365,1,NW,AGENT,YIFAT,12:38:55,12:57:42,00:18:47
2013-12-16,CR0634872,C00004333,212-922-6182,AA0204,40366,1,PS,AGENT,IDIT,14:03:34,14:16:02,00:12:28
2013-12-13,CR0633229,C00002611,315-464-1425,AA0213,40367,0,PS,AGENT,AVIDAN,09:36:55,09:51:34,00:14:39
2013-12-09,CR0626230,C00013412,212-259-5250,AA0107,40368,1,PS,AGENT,GILI,13:00:34,13:25:59,00:25:25
2013-11-15,CR0599656,C00003974,187-071-3569,AA0205,40369,0,PS,AGENT,DORIT,09:45:12,09:55:06,00:09:54
2013-11-15,CR0599871,C00002447,436-341-7372,AA0206,40370,1,PS,AGENT,YIFAT,12:44:42,13:03:41,00:18:59
2013-11-14,CR0597160,C00004642,246-970-6919,AA0109,40371,2,PS,AGENT,MICHAL,13:15:10,13:34:56,00:19:46
2013-11-05,CR0586431,C00004593,445-958-5377,AA0202,40372,1,PS,AGENT,DORIT,10:17:31,10:45:32,00:28:01
2013-11-05,CR0585790,C00002512,832-419-2373,AA0210,40373,2,PS,AGENT,YITZ,09:25:18,09:34:59,00:09:41
2013-11-04,CR0584510,C00001331,854-752-3055,AA0210,40374,0,NE,AGENT,TOVA,09:21:38,09:49:27,00:27:49
2013-11-01,CR0582227,C00012859,212-805-3950,AA0210,40375,0,NE,AGENT,KAZAV,14:33:15,14:42:10,00:08:55
2013-10-31,CR0579459,C00003600,705-628-5112,AA0115,40376,1,PE,AGENT,YIFAT,15:32:13,15:47:30,00:15:17
2013-10-29,CR0576238,C00001109,508-616-0754,AA0102,40377,0,PS,AGENT,MICHAL,15:06:06,15:19:55,00:13:49
2013-10-16,CR0560174,C00001101,809-682-2453,AA0101,40378,2,PS,AGENT,YITZ,15:28:21,15:45:44,00:17:23
2013-09-26,CR0543628,C00000873,781-894-1475,AA0214,40379,1,PS,AGENT,BENSION,11:05:31,11:28:26,00:22:55
2013-09-25,CR0541607,C00004020,949-684-7502,AA0112,40380,1,PS,AGENT,MORIAH,14:52:59,15:09:11,00:16:12
2013-09-18,CR0532857,C00000006,479-339-8948,AA0106,40381,1,TT,AGENT,AVIDAN,09:47:51,10:13:38,00:25:47
2013-09-18,CR0532414,C00004487,506-979-5040,AA0215,40382,1,NW,AGENT,KAZAV,10:35:03,10:43:29,00:08:26
2013-09-11,CR0523521,C00001866,379-443-4772,AA0209,40383,2,NE,AGENT,KAZAV,10:23:27,10:42:11,00:18:44
2013-09-10,CR0521490,C00002341,439-629-6067,AA0107,40384,1,NE,AGENT,KAZAV,09:47:28,09:56:01,00:08:33
2013-08-30,CR0510744,C00003403,710-578-7696,AA0106,40385,0,PS,AGENT,IDIT,15:29:32,15:48:27,00:18:55
2013-08-29,CR0508454,C00000758,559-448-3282,AA0202,40386,2,NE,AGENT,MORIAH,11:44:23,12:08:14,00:23:51
2013-08-29,CR0509672,C00004260,964-328-9093,AA0110,40387,2,PS,AGENT,AVNI,09:43:03,10:02:24,00:19:21
2013-08-28,CR0508036,C00002340,922-698-9333,AA0101,40388,1,PS,AGENT,MIKI,12:52:26,13:19:41,00:27:15
2013-08-27,CR0505876,C00012092,137-407-4390,AA0213,40389,1,PS,AGENT,STEREN,15:10:05,15:35:38,00:25:33
2013-08-19,CR0495894,C00002845,569-848-4390,AA0215,40390,1,PS,AGENT,KAZAV,11:36:14,11:56:18,00:20:04
2013-08-15,CR0490326,C00003783,212-777-1024,AA0214,40391,2,NW,AGENT,NO_SERVER,11:44:14,11:50:06,00:05:52
2013-08-13,CR0491553,C00006191,941-406-1571,AA0213,40392,1,PS,AGENT,DORIT,09:18:05,09:26:20,00:08:15
2013-08-13,CR0489152,C00002656,847-338-7957,AA0204,40393,0,PS,AGENT,MIKI,15:48:26,16:16:43,00:28:17
2013-08-09,CR0485373,C00004485,250-802-4023,AA0213,40394,0,NW,AGENT,BASCH,13:36:26,13:48:07,00:11:41
2013-08-07,CR0495121,C00000263,592-749-2321,AA0107,40395,0,PS,AGENT,AVIDAN,12:46:09,12:55:03,00:08:54
2013-08-02,CR0472455,C00003309,323-864-0051,AA0205,40396,1,NW,AGENT,IDIT,12:05:24,12:12:33,00:07:09
2013-07-19,CR0461946,C00000769,863-166-6167,AA0206,40397,1,PS,AGENT,GILI,13:11:05,13:21:24,00:10:19
2013-07-16,CR0458996,C00001754,770-367-9290,AA0109,40398,2,PS,AGENT,SHARON,10:50:57,10:59:26,00:08:29
2013-07-16,CR0457267,C00001060,848-459-4521,AA0202,40399,2,PS,AGENT,AVNI,13:46:56,13:55:04,00:08:08
2013-07-16,CR0458744,C00003866,683-231-7510,AA0210,40400,2,NE,AGENT,TOVA,09:39:16,09:58:58,00:19:42
2013-07-05,CR0450051,C00000648,111-779-1962,AA0210,40401,0,PS,AGENT,DORIT,15:53:03,16:15:36,00:22:33
2013-07-03,CR0448222,C00011911,582-649-7899,AA0210,40402,2,PS,AGENT,ANAT,14:55:35,15:16:10,00:20:35
2013-07-01,CR0447328,C00011371,602-111-8050,AA0115,40403,2,PS,AGENT,KAZAV,13:37:32,13:44:19,00:06:47
2013-06-26,CR0443767,C00002098,315-708-6498,AA0102,40404,2,PS,AGENT,BASCH,14:53:57,15:19:41,00:25:44
2013-06-26,CR0442902,C00000009,781-995-6192,AA0101,40405,2,NW,AGENT,YITZ,11:06:14,11:25:20,00:19:06
2013-06-24,CR0441548,C00002104,121-136-0180,AA0214,40406,0,PS,AGENT,BASCH,11:00:15,11:06:18,00:06:03
2013-06-13,CR0431928,C00002799,787-408-1352,AA0112,40407,1,PS,AGENT,MORIAH,10:11:04,10:16:20,00:05:16
2013-06-12,CR0430014,C00004026,914-077-5501,AA0106,40408,1,PS,AGENT,SHLOMO,09:00:17,09:06:01,00:05:44
2013-06-11,CR0429047,C00004232,867-915-4044,AA0215,40409,0,PS,AGENT,BASCH,10:55:13,11:13:29,00:18:16
2013-05-13,CR0406015,C00003286,915-533-7277,AA0209,40410,1,NE,AGENT,ELI,10:05:13,10:10:43,00:05:30
2013-05-13,CR0405893,C00004548,438-359-3061,AA0107,40411,1,PS,AGENT,MIKI,12:00:15,12:26:37,00:26:22
2013-05-07,CR0400891,C00000515,212-481-8596,AA0106,40412,0,PS,AGENT,MICHAL,10:22:46,10:33:16,00:10:30
2013-05-06,CR0400225,C00004640,585-941-1902,AA0202,40413,1,PS,AGENT,KAZAV,09:28:38,09:37:45,00:09:07
2013-04-30,CR0395334,C00004287,229-607-2145,AA0110,40414,2,PS,AGENT,TOVA,12:51:45,13:06:18,00:14:33
2013-04-18,CR0386114,C00001832,212-280-2432,AA0101,40415,2,PS,AGENT,ANAT,15:07:53,15:35:45,00:27:52
2013-04-12,CR0381335,C00005028,121-793-0525,AA0213,40416,1,NW,AGENT,IDIT,14:40:04,14:50:32,00:10:28
2013-04-08,CR0376754,C00000776,212-712-3256,AA0215,40417,2,PS,AGENT,BENSION,14:13:07,14:37:22,00:24:15
2013-04-01,CR0370871,C00004382,163-921-0813,AA0214,40418,2,PS,AGENT,YITZ,13:06:31,13:29:39,00:23:08
2013-03-28,CR0368748,C00001846,136-985-8380,AA0213,40419,2,NE,AGENT,AVIDAN,11:10:54,11:27:47,00:16:53
2013-03-27,CR0367220,C00004072,747-051-6770,AA0204,40420,0,PS,AGENT,KAZAV,13:39:21,13:53:29,00:14:08
2013-03-18,CR0358394,C00011676,997-400-1160,AA0213,40421,1,PS,AGENT,STEREN,15:45:58,16:03:40,00:17:42
2013-03-14,CR0353981,C00002004,212-817-0944,AA0107,40422,2,PS,AGENT,SHARON,09:35:25,09:44:05,00:08:40
2013-03-08,CR0347168,C00004497,397-951-2603,AA0205,40423,0,PS,AGENT,KAZAV,09:03:40,09:29:06,00:25:26
2013-02-22,CR0328011,C00002858,278-096-8216,AA0206,40424,2,NW,AGENT,TOVA,14:01:33,14:15:40,00:14:07
2013-02-21,CR0325933,C00003438,802-842-2969,AA0109,40425,2,PS,AGENT,DARMON,09:39:38,09:52:53,00:13:15
2013-02-13,CR0316296,C00006114,504-258-2392,AA0202,40426,0,PS,AGENT,IDIT,11:47:19,12:04:58,00:17:39
2013-02-11,CR0313638,C00001376,492-751-4353,AA0210,40427,2,PS,AGENT,SHARON,12:20:49,12:41:17,00:20:28
2013-02-08,CR0311310,C00000655,207-238-0903,AA0210,40428,1,PS,AGENT,TOVA,09:23:12,09:48:56,00:25:44
2013-01-29,CR0272576,C00001393,716-974-9850,AA0210,40429,2,PS,AGENT,KAZAV,14:10:21,14:36:39,00:26:18
2013-01-18,CR0243600,C00002991,935-170-2730,AA0115,40430,0,PS,AGENT,IDIT,14:24:20,14:33:39,00:09:19
2012-12-26,CR0217499,C00001685,508-311-5237,AA0102,40431,0,TT,AGENT,SHARON,10:31:58,10:42:06,00:10:08
2012-12-24,CR0216985,C00000342,379-912-1534,AA0101,40432,0,PS,AGENT,MORIAH,09:51:53,10:16:31,00:24:38
2012-12-19,CR0214044,C00007863,814-452-0875,AA0214,40433,0,PS,AGENT,KAZAV,11:28:15,11:40:06,00:11:51
2012-12-13,CR0210097,C00001242,110-661-0836,AA0112,40434,2,NW,AGENT,STEREN,11:13:59,11:35:54,00:21:55
2012-12-12,CR0209431,C00004928,617-279-9426,AA0106,40435,0,PS,AGENT,TOVA,13:43:12,14:11:51,00:28:39
2012-12-12,CR0209536,C00000914,212-992-5486,AA0215,40436,2,NW,AGENT,NO_SERVER,09:02:05,09:09:57,00:07:52
2012-11-29,CR0200342,C00004590,212-723-6027,AA0209,40437,2,NW,AGENT,AVNI,10:08:31,10:32:06,00:23:35
2012-11-27,CR0198557,C00002481,101-645-3264,AA0107,40438,0,PS,AGENT,GILI,10:03:03,10:13:12,00:10:09
2012-11-21,CR0195422,C00002312,947-269-8060,AA0106,40439,2,IN,AGENT,SHLOMO,12:43:26,13:03:25,00:19:59
2012-11-08,CR0187836,C00002310,553-357-7416,AA0202,40440,2,PS,AGENT,GILI,15:42:50,15:50:37,00:07:47
2012-11-01,CR0183496,C00001760,315-133-2228,AA0110,40441,2,PS,AGENT,MIKI,15:19:45,15:46:05,00:26:20
2012-10-29,CR0179612,C00009231,519-075-2574,AA0101,40442,2,NW,AGENT,YIFAT,12:04:48,12:16:29,00:11:41
2012-10-23,CR0176863,C00002918,855-417-5872,AA0213,40443,0,PS,AGENT,IDIT,15:21:02,15:28:37,00:07:35
2012-10-23,CR0176128,C00001726,914-464-3054,AA0215,40444,2,PS,AGENT,AVIDAN,15:36:55,16:00:20,00:23:25
2012-10-23,CR0176837,C00002005,652-394-9340,AA0214,40445,2,PS,AGENT,GILI,15:23:11,15:35:54,00:12:43
2012-10-03,CR0165148,C00002132,346-826-0404,AA0213,40446,2,PS,AGENT,DORIT,09:03:05,09:16:11,00:13:06
2012-09-25,CR0159731,C00007914,851-099-2362,AA0204,40447,0,PS,AGENT,YIFAT,13:15:30,13:32:56,00:17:26
2012-09-24,CR0158615,C00004925,719-065-4135,AA0213,40448,1,PS,AGENT,MICHAL,12:18:44,12:39:53,00:21:09
2012-09-18,CR0154483,C00001446,913-909-5355,AA0107,40449,2,PS,AGENT,DORIT,10:25:22,10:46:51,00:21:29
2012-09-18,CR0154221,C00000474,570-693-8068,AA0205,40450,2,PS,AGENT,YITZ,13:04:22,13:20:30,00:16:08
2012-09-05,CR0147012,C00002045,414-186-6894,AA0206,40451,0,NE,AGENT,TOVA,10:34:34,10:51:30,00:16:56
2012-08-30,CR0144463,C00002336,787-378-8249,AA0109,40452,1,NE,AGENT,KAZAV,10:11:44,10:28:31,00:16:47
2012-08-29,CR0143576,C00000837,617-310-7209,AA0202,40453,2,PE,AGENT,YIFAT,09:20:51,09:29:14,00:08:23
2012-08-24,CR0141641,C00005775,579-819-0259,AA0210,40454,0,PS,AGENT,MICHAL,09:30:58,09:40:25,00:09:27
2012-08-22,CR0139572,C00001836,504-421-9666,AA0210,40455,0,PS,AGENT,YITZ,09:42:12,10:07:13,00:25:01
2012-08-21,CR0139234,C00004281,673-675-3814,AA0210,40456,0,PS,AGENT,BENSION,13:28:14,13:56:17,00:28:03
2012-08-17,CR0138210,C00005312,813-517-4859,AA0115,40457,2,PS,AGENT,MORIAH,14:12:01,14:19:56,00:07:55
2012-08-14,CR0135472,C00001875,301-624-3331,AA0102,40458,2,TT,AGENT,AVIDAN,12:30:40,12:40:00,00:09:20
2012-08-13,CR0134802,C00001895,179-334-2736,AA0101,40459,2,NW,AGENT,KAZAV,10:00:27,10:23:35,00:23:08
2012-08-13,CR0134919,C00000783,957-123-4213,AA0214,40460,1,NE,AGENT,KAZAV,15:35:10,15:42:09,00:06:59
2012-08-07,CR0131711,C00004196,978-392-7379,AA0112,40461,0,NE,AGENT,KAZAV,10:37:56,10:50:52,00:12:56
2012-07-31,CR0127313,C00005236,160-960-2425,AA0106,40462,1,PS,AGENT,IDIT,11:48:16,12:12:32,00:24:16
